LIFE_FORM,AR_coef,geometry,elevation,elev_units,long,lat
CONIFER,-0.710011496296943,-121.194915771484|40.4065170288086,1908.97,meters,-121.194915771484,40.4065170288086
CONIFER,-0.433560590006095,-121.194854736328|40.3879623413086,1850.35,meters,-121.194854736328,40.3879623413086
CONIFER,-0.49264893250635,-121.194793701172|40.3694076538086,1753.07,meters,-121.194793701172,40.3694076538086
CONIFER,-0.280322523555608,-121.194732666016|40.3508605957031,1672.26,meters,-121.194732666016,40.3508605957031
CONIFER,-0.0211474737074855,-121.194671630859|40.3323135375976,1445.51,meters,-121.194671630859,40.3323135375976
CONIFER,-0.238985311629885,-121.194320678711|40.2210273742676,1394.41,meters,-121.194320678711,40.2210273742676
CONIFER,-0.419834758339235,-121.194259643555|40.2024650573731,1427.93,meters,-121.194259643555,40.2024650573731
CONIFER,-0.199878263081549,-121.194213867188|40.1839256286621,1360.71,meters,-121.194213867188,40.1839256286621
CONIFER,-0.323572814204052,-121.194152832031|40.1653823852539,1268.98,meters,-121.194152832031,40.1653823852539
CONIFER,-1.39118629691984,-121.194091796875|40.1468391418457,1453.55,meters,-121.194091796875,40.1468391418457
CONIFER,-0.166812158395353,-121.194030761719|40.1282920837402,1465.09,meters,-121.194030761719,40.1282920837402
CONIFER,-0.688382778856956,-121.193969726563|40.1097450256347,1275.14,meters,-121.193969726563,40.1097450256347
CONIFER,-0.390043116704665,-121.193908691406|40.0912055969238,1539.3,meters,-121.193908691406,40.0912055969238
CONIFER,-0.361848781886093,-121.19384765625|40.0726661682129,1228.95,meters,-121.19384765625,40.0726661682129
CONIFER,-1.04685299713978,-121.193786621094|40.0541152954101,1222.67,meters,-121.193786621094,40.0541152954101
CONIFER,-0.390053749168069,-121.193725585938|40.0355720520019,1571.41,meters,-121.193725585938,40.0355720520019
CONIFER,-0.680832160810986,-121.193618774414|39.9984970092774,980.94,meters,-121.193618774414,39.9984970092774
CONIFER,-0.343636956730381,-121.193557739258|39.9799575805664,1784.02,meters,-121.193557739258,39.9799575805664
CONIFER,-0.59461383069761,-121.193450927734|39.9428749084472,1848.84,meters,-121.193450927734,39.9428749084472
CONIFER,-0.0593038893143452,-121.193328857422|39.90580368042,1604.61,meters,-121.193328857422,39.90580368042
CONIFER,-0.540972625782416,-121.193206787109|39.8687210083008,1590.71,meters,-121.193206787109,39.8687210083008
CONIFER,-0.930105582002293,-121.193145751953|39.8501853942871,1713.25,meters,-121.193145751953,39.8501853942871
CONIFER,-0.135169791151225,-121.193084716797|39.831657409668,1831.65,meters,-121.193084716797,39.831657409668
CONIFER,-0.30252880110001,-121.193023681641|39.813117980957,1709.5,meters,-121.193023681641,39.813117980957
CONIFER,0.106103473516785,-121.192977905273|39.7945899963379,1679.15,meters,-121.192977905273,39.7945899963379
CONIFER,-0.577555337497775,-121.192916870117|39.7760505676269,1607.3,meters,-121.192916870117,39.7760505676269
CONIFER,-0.25087780231759,-121.192855834961|39.7575187683105,950.33,meters,-121.192855834961,39.7575187683105
CONIFER,-0.011236327732117,-121.192810058594|39.7389907836914,854.1,meters,-121.192810058594,39.7389907836914
CONIFER,-0.698146501034101,-121.192749023438|39.7204627990723,1345.43,meters,-121.192749023438,39.7204627990723
CONIFER,-1.07400567192086,-121.192687988281|39.7019348144531,1224.56,meters,-121.192687988281,39.7019348144531
CONIFER,-0.357627120793962,-121.170654296875|40.443660736084,2040.6,meters,-121.170654296875,40.443660736084
CONIFER,-0.0507050616433964,-121.170593261719|40.4251136779785,1913.58,meters,-121.170593261719,40.4251136779785
CONIFER,-0.521456015297543,-121.170547485352|40.4065589904786,1869.39,meters,-121.170547485352,40.4065589904786
CONIFER,-0.106257010005252,-121.170501708984|40.3880081176758,1750.27,meters,-121.170501708984,40.3880081176758
CONIFER,-0.333778854913089,-121.170440673828|40.3694496154785,1715.39,meters,-121.170440673828,40.3694496154785
CONIFER,0.0652886638403286,-121.170394897461|40.350902557373,1684.18,meters,-121.170394897461,40.350902557373
CONIFER,-0.205925774835648,-121.170349121094|40.332347869873,1712.36,meters,-121.170349121094,40.332347869873
CONIFER,-0.505556524051717,-121.169982910156|40.202522277832,1425.32,meters,-121.169982910156,40.202522277832
CONIFER,-0.122832142828457,-121.169921875|40.183967590332,1621.3,meters,-121.169921875,40.183967590332
CONIFER,-0.224587251706381,-121.169876098633|40.1654243469238,1434.12,meters,-121.169876098633,40.1654243469238
CONIFER,-0.0539920224952289,-121.169769287109|40.1283340454101,1309.85,meters,-121.169769287109,40.1283340454101
CONIFER,-0.496275632455215,-121.169723510742|40.1097908020019,1537.7,meters,-121.169723510742,40.1097908020019
CONIFER,-0.290077999899885,-121.169616699219|40.0727043151856,906.99,meters,-121.169616699219,40.0727043151856
CONIFER,-0.914976762166453,-121.169570922852|40.0541610717773,1465.26,meters,-121.169570922852,40.0541610717773
CONIFER,-0.962776656709475,-121.169525146484|40.0356178283692,1565.24,meters,-121.169525146484,40.0356178283692
CONIFER,-0.54983224157544,-121.169403076172|39.9985389709473,1178.01,meters,-121.169403076172,39.9985389709473
CONIFER,-0.34721602069416,-121.169372558594|39.9799957275391,1480.63,meters,-121.169372558594,39.9799957275391
CONIFER,-0.289704658042456,-121.169311523437|39.9614601135254,2099.79,meters,-121.169311523437,39.9614601135254
CONIFER,-0.436277244376189,-121.169250488281|39.9429130554199,1943.33,meters,-121.169250488281,39.9429130554199
CONIFER,-0.930495930898788,-121.169006347656|39.8502311706543,1694.42,meters,-121.169006347656,39.8502311706543
CONIFER,-0.277869492360264,-121.168914794922|39.8131637573242,1701.89,meters,-121.168914794922,39.8131637573242
CONIFER,-0.838066698192473,-121.168853759766|39.7946357727051,1323.76,meters,-121.168853759766,39.7946357727051
CONIFER,-0.539960064917467,-121.168792724609|39.7761001586914,845.11,meters,-121.168792724609,39.7761001586914
CONIFER,-0.138971159565542,-121.168762207031|39.7575645446777,1007.93,meters,-121.168762207031,39.7575645446777
CONIFER,-1.01753133548698,-121.168701171875|39.7390327453614,1467.27,meters,-121.168701171875,39.7390327453614
CONIFER,-1.19396886071432,-121.168609619141|39.7019691467285,1298.68,meters,-121.168609619141,39.7019691467285
CONIFER,-0.343834473721526,-121.146270751953|40.4437026977539,1936.18,meters,-121.146270751953,40.4437026977539
CONIFER,-0.444598553251397,-121.146224975586|40.4251441955566,1945.94,meters,-121.146224975586,40.4251441955566
CONIFER,-0.652601939579579,-121.146179199219|40.4066009521484,1841.15,meters,-121.146179199219,40.4066009521484
CONIFER,-0.0997348073683387,-121.146148681641|40.3880424499512,1745.64,meters,-121.146148681641,40.3880424499512
CONIFER,-0.549155778461727,-121.146087646484|40.3694953918457,1696.8,meters,-121.146087646484,40.3694953918457
CONIFER,-0.619723515685798,-121.146057128906|40.3509407043457,1652.49,meters,-121.146057128906,40.3509407043457
CONIFER,0.0814854941971847,-121.14599609375|40.3323936462402,1571.4,meters,-121.14599609375,40.3323936462402
CONIFER,-0.0466207769467718,-121.145965576172|40.3138427734375,1524.61,meters,-121.145965576172,40.3138427734375
CONIFER,-0.206573198667453,-121.145919799805|40.2952957153321,1454.66,meters,-121.145919799805,40.2952957153321
CONIFER,-0.109988661934217,-121.14582824707|40.2581939697266,1469.24,meters,-121.14582824707,40.2581939697266
CONIFER,0.136033855739748,-121.145782470703|40.2396469116211,1401.49,meters,-121.145782470703,40.2396469116211
CONIFER,-0.105049041307398,-121.145660400391|40.184009552002,1579.92,meters,-121.145660400391,40.184009552002
CONIFER,-0.192521120504456,-121.145599365234|40.1654586791992,1749.4,meters,-121.145599365234,40.1654586791992
CONIFER,-1.09341331448957,-121.145568847656|40.1469078063965,1635.23,meters,-121.145568847656,40.1469078063965
CONIFER,-0.0191966838053038,-121.145523071289|40.1283721923828,1318.76,meters,-121.145523071289,40.1283721923828
CONIFER,-0.361925287344117,-121.145477294922|40.1098289489746,1292.49,meters,-121.145477294922,40.1098289489746
CONIFER,-0.172945073738494,-121.145385742188|40.0727348327637,1389.83,meters,-121.145385742188,40.0727348327637
CONIFER,-0.689584453118657,-121.145355224609|40.05419921875,1437.97,meters,-121.145355224609,40.05419921875
CONIFER,-0.329101073666189,-121.145263671875|40.0171165466308,1044.73,meters,-121.145263671875,40.0171165466308
CONIFER,-0.324072560673986,-121.145172119141|39.980037689209,1834.69,meters,-121.145172119141,39.980037689209
CONIFER,-0.559651559958208,-121.145034790039|39.9244155883789,2059.48,meters,-121.145034790039,39.9244155883789
CONIFER,-0.0541077734778535,-121.144989013672|39.9058799743652,1908.72,meters,-121.144989013672,39.9058799743652
CONIFER,-0.386855693874282,-121.144958496094|39.8873481750488,1585.75,meters,-121.144958496094,39.8873481750488
CONIFER,-0.86415655421844,-121.144866943359|39.8502693176269,1821.44,meters,-121.144866943359,39.8502693176269
CONIFER,-0.248628186601625,-121.144775390625|39.8131980895996,1723.4,meters,-121.144775390625,39.8131980895996
CONIFER,-0.880140688041634,-121.144729614258|39.7946701049805,1479.89,meters,-121.144729614258,39.7946701049805
CONIFER,-0.355249755786805,-121.144683837891|39.7761306762696,1027.62,meters,-121.144683837891,39.7761306762696
CONIFER,-1.03561505565846,-121.144592285156|39.7390670776367,1361.57,meters,-121.144592285156,39.7390670776367
CONIFER,-0.690373505532941,-121.144561767578|39.7205390930175,1497,meters,-121.144561767578,39.7205390930175
CONIFER,-0.956357548049147,-121.144515991211|39.7020072937012,1466.74,meters,-121.144515991211,39.7020072937012
CONIFER,-1.33147880359365,-121.144470214844|39.6834754943848,1435.47,meters,-121.144470214844,39.6834754943848
CONIFER,-1.2721563930331,-121.144424438477|39.6649436950684,1344.78,meters,-121.144424438477,39.6649436950684
CONIFER,-0.360688119815381,-121.121856689453|40.4251747131348,1998.63,meters,-121.121856689453,40.4251747131348
CONIFER,-0.495536227147831,-121.121826171875|40.4066276550293,1818.64,meters,-121.121826171875,40.4066276550293
CONIFER,-0.180803982710032,-121.121780395508|40.3880729675293,1697.31,meters,-121.121780395508,40.3880729675293
CONIFER,-0.363095025305589,-121.121734619141|40.3695182800293,1647.74,meters,-121.121734619141,40.3695182800293
CONIFER,0.121606933389224,-121.121643066406|40.3138732910156,1520.69,meters,-121.121643066406,40.3138732910156
CONIFER,-0.0802221917425097,-121.121597290039|40.2953224182129,1465.65,meters,-121.121597290039,40.2953224182129
CONIFER,-0.184589705181074,-121.121551513672|40.2767677307129,1386.21,meters,-121.121551513672,40.2767677307129
CONIFER,-0.612152792226643,-121.12141418457|40.2025871276856,1376.6,meters,-121.12141418457,40.2025871276856
CONIFER,-0.164297604073915,-121.121368408203|40.1840438842774,1461.85,meters,-121.121368408203,40.1840438842774
CONIFER,-0.331838124759732,-121.121337890625|40.1654930114746,1701.46,meters,-121.121337890625,40.1654930114746
CONIFER,-0.936920309405341,-121.121307373047|40.1469383239746,1500.88,meters,-121.121307373047,40.1469383239746
CONIFER,-0.229093546118116,-121.121276855469|40.1283988952637,1463.2,meters,-121.121276855469,40.1283988952637
CONIFER,-0.39754568073555,-121.121231079102|40.1098670959473,1231.59,meters,-121.121231079102,40.1098670959473
CONIFER,-0.0891152440321401,-121.121154785156|40.0727653503418,1790.45,meters,-121.121154785156,40.0727653503418
CONIFER,-0.3375069783894,-121.121047973633|40.0171508789062,1147.65,meters,-121.121047973633,40.0171508789062
CONIFER,-0.554901628808502,-121.121002197266|39.9986114501953,1609.05,meters,-121.121002197266,39.9986114501953
CONIFER,-0.217893651591761,-121.120971679688|39.9800605773925,1562.4,meters,-121.120971679688,39.9800605773925
CONIFER,-0.324738547336254,-121.120941162109|39.9615211486817,1744.98,meters,-121.120941162109,39.9615211486817
CONIFER,-0.450103265140502,-121.120910644531|39.9429893493652,1717.17,meters,-121.120910644531,39.9429893493652
CONIFER,-0.675435443071567,-121.120864868164|39.9244537353516,1695.81,meters,-121.120864868164,39.9244537353516
CONIFER,-0.416516993897617,-121.120788574219|39.8873710632324,1742.87,meters,-121.120788574219,39.8873710632324
CONIFER,-0.374720665872041,-121.120758056641|39.868839263916,1629.82,meters,-121.120758056641,39.868839263916
CONIFER,-0.848346837877784,-121.120727539063|39.8503036499023,1755,meters,-121.120727539063,39.8503036499023
CONIFER,-0.299079361437776,-121.120635986328|39.813232421875,1605.6,meters,-121.120635986328,39.813232421875
CONIFER,-0.943249777478791,-121.12060546875|39.7947044372559,1041.37,meters,-121.12060546875,39.7947044372559
CONIFER,-0.330833142964072,-121.120544433594|39.7576293945312,1590.01,meters,-121.120544433594,39.7576293945312
CONIFER,-0.913822843873697,-121.120498657227|39.7391014099122,1400.54,meters,-121.120498657227,39.7391014099122
CONIFER,-0.423159404599424,-121.120452880859|39.7205696105957,1576.9,meters,-121.120452880859,39.7205696105957
CONIFER,-0.906207766390401,-121.120422363281|39.702033996582,1557.79,meters,-121.120422363281,39.702033996582
CONIFER,-1.32462100495706,-121.120361328125|39.6649780273438,1340.1,meters,-121.120361328125,39.6649780273438
CONIFER,-1.46160157891958,-121.120315551758|39.6464500427246,1095.96,meters,-121.120315551758,39.6464500427246
CONIFER,-0.272945315534424,-121.09748840332|40.4252052307129,1960.83,meters,-121.09748840332,40.4252052307129
CONIFER,-0.0457437175364241,-121.097457885742|40.4066505432129,1896.84,meters,-121.097457885742,40.4066505432129
CONIFER,1.72710159669928e-05,-121.097427368164|40.3881034851074,1705.93,meters,-121.097427368164,40.3881034851074
CONIFER,-0.460379500356665,-121.097396850586|40.3695487976074,1679.99,meters,-121.097396850586,40.3695487976074
CONIFER,-0.546664009445188,-121.097366333008|40.3509979248047,1619.73,meters,-121.097366333008,40.3509979248047
CONIFER,-0.238239718798307,-121.09733581543|40.3324432373047,1524.79,meters,-121.09733581543,40.3324432373047
CONIFER,0.166789281571659,-121.097305297852|40.313892364502,1528.95,meters,-121.097305297852,40.313892364502
CONIFER,-0.0731830795157036,-121.097274780273|40.2953453063965,1479.04,meters,-121.097274780273,40.2953453063965
CONIFER,-0.607964182112561,-121.097076416016|40.1655120849609,1395.31,meters,-121.097076416016,40.1655120849609
CONIFER,-0.861855795190729,-121.097045898438|40.1469688415527,1443.51,meters,-121.097045898438,40.1469688415527
CONIFER,-0.511729355489763,-121.096984863281|40.1098823547364,1278.55,meters,-121.096984863281,40.1098823547364
CONIFER,-0.69571042827564,-121.096954345703|40.0913352966308,1437.61,meters,-121.096954345703,40.0913352966308
CONIFER,-0.0212959726133032,-121.096923828125|40.0727958679199,1690.24,meters,-121.096923828125,40.0727958679199
CONIFER,-0.691750225958758,-121.096893310547|40.0542526245117,1600.72,meters,-121.096893310547,40.0542526245117
CONIFER,-0.730766393377871,-121.096801757813|39.9986305236816,1377.27,meters,-121.096801757813,39.9986305236816
CONIFER,-0.44579561115524,-121.096710205078|39.9430122375488,1302.52,meters,-121.096710205078,39.9430122375488
CONIFER,-0.605006576132717,-121.0966796875|39.9244728088379,1329.57,meters,-121.0966796875,39.9244728088379
CONIFER,-0.366135371007258,-121.096633911133|39.8874015808106,1614.22,meters,-121.096633911133,39.8874015808106
CONIFER,-1.06597940520701,-121.096572875977|39.8503341674805,1225.59,meters,-121.096572875977,39.8503341674805
CONIFER,-0.300515989470003,-121.096542358398|39.831787109375,1265.92,meters,-121.096542358398,39.831787109375
CONIFER,-0.305159466253679,-121.096527099609|39.8132591247559,1663.22,meters,-121.096527099609,39.8132591247559
CONIFER,-0.991895217300201,-121.096496582031|39.7947196960449,989.84,meters,-121.096496582031,39.7947196960449
CONIFER,-0.252935230775727,-121.096435546875|39.7576560974121,1639.94,meters,-121.096435546875,39.7576560974121
CONIFER,-0.776769193589447,-121.096405029297|39.7391281127929,1617.03,meters,-121.096405029297,39.7391281127929
CONIFER,-0.369602569615569,-121.096374511719|39.7205886840821,1620.86,meters,-121.096374511719,39.7205886840821
CONIFER,-0.641066400469378,-121.096343994141|39.7020530700683,1395.89,meters,-121.096343994141,39.7020530700683
CONIFER,-1.403477607632,-121.096282958984|39.6650047302246,1371.65,meters,-121.096282958984,39.6650047302246
CONIFER,-1.38378066523334,-121.096252441406|39.6464691162109,1337.33,meters,-121.096252441406,39.6464691162109
CONIFER,-1.6164876015249,-121.096221923828|39.6279335021972,1238.82,meters,-121.096221923828,39.6279335021972
CONIFER,0.123896789783851,-121.073120117188|40.4252243041993,1749.7,meters,-121.073120117188,40.4252243041993
CONIFER,0.00423270044069083,-121.073089599609|40.4066810607911,1798.85,meters,-121.073089599609,40.4066810607911
CONIFER,0.0480997389164606,-121.073059082031|40.388126373291,1871.18,meters,-121.073059082031,40.388126373291
CONIFER,-0.520560990345009,-121.073043823242|40.3695640563965,1749,meters,-121.073043823242,40.3695640563965
CONIFER,-0.393804640850786,-121.073028564453|40.351016998291,1663.84,meters,-121.073028564453,40.351016998291
CONIFER,0.0445359787802281,-121.072998046875|40.3324661254883,1610.84,meters,-121.072998046875,40.3324661254883
CONIFER,0.120467486519411,-121.072982788086|40.3139228820801,1515.09,meters,-121.072982788086,40.3139228820801
CONIFER,-0.251712468810541,-121.072967529297|40.2953758239746,1489.68,meters,-121.072967529297,40.2953758239746
CONIFER,-0.0376018919970997,-121.072937011719|40.2768135070801,1636.11,meters,-121.072937011719,40.2768135070801
CONIFER,-0.279413902796099,-121.072906494141|40.2582740783691,1463.52,meters,-121.072906494141,40.2582740783691
CONIFER,-0.439595557045275,-121.072891235352|40.2397232055664,1427.11,meters,-121.072891235352,40.2397232055664
CONIFER,-0.0709110497521425,-121.072814941406|40.1840744018554,1429.49,meters,-121.072814941406,40.1840744018554
CONIFER,-0.789810380740485,-121.072814941406|40.1655387878418,1435.81,meters,-121.072814941406,40.1655387878418
CONIFER,-0.834208724758427,-121.072784423828|40.1469879150391,1692.2,meters,-121.072784423828,40.1469879150391
CONIFER,-0.713274069636499,-121.072723388672|40.0913619995117,1554.53,meters,-121.072723388672,40.0913619995117
CONIFER,-0.0223196140819846,-121.072692871094|40.0728149414062,1609.11,meters,-121.072692871094,40.0728149414062
CONIFER,-0.54776476460751,-121.072662353516|40.054271697998,1400.96,meters,-121.072662353516,40.054271697998
CONIFER,-1.46392093190256,-121.072647094727|40.0357322692871,1410.46,meters,-121.072647094727,40.0357322692871
CONIFER,-0.579648811225273,-121.072601318359|39.998649597168,1213.55,meters,-121.072601318359,39.998649597168
CONIFER,-0.152228869808293,-121.07258605957|39.9801139831543,1521.99,meters,-121.07258605957,39.9801139831543
CONIFER,-0.136289515974408,-121.072570800781|39.9615707397461,1244.05,meters,-121.072570800781,39.9615707397461
CONIFER,-0.620234396257342,-121.072509765625|39.9244995117187,1176.77,meters,-121.072509765625,39.9244995117187
CONIFER,-0.0399922216376446,-121.072494506836|39.9059562683106,1355.86,meters,-121.072494506836,39.9059562683106
CONIFER,-0.33420437257384,-121.072479248047|39.8874168395996,1623.91,meters,-121.072479248047,39.8874168395996
CONIFER,-0.550576739499634,-121.072448730469|39.8688774108887,1530.37,meters,-121.072448730469,39.8688774108887
CONIFER,-0.200117088737173,-121.072418212891|39.8318176269532,1482.86,meters,-121.072418212891,39.8318176269532
CONIFER,-0.340674088730178,-121.072387695313|39.813274383545,1116.76,meters,-121.072387695313,39.813274383545
CONIFER,-0.467971011576054,-121.072341918945|39.7762069702148,1616.85,meters,-121.072341918945,39.7762069702148
CONIFER,-0.384641211026899,-121.072326660156|39.7576713562012,1737.41,meters,-121.072326660156,39.7576713562012
CONIFER,-0.782220819559326,-121.072296142578|39.7391471862793,1674.86,meters,-121.072296142578,39.7391471862793
CONIFER,-0.256831547368802,-121.072280883789|39.7206077575683,1549.24,meters,-121.072280883789,39.7206077575683
CONIFER,-0.817833103218951,-121.072265625|39.7020759582519,1528.15,meters,-121.072265625,39.7020759582519
CONIFER,-1.24143290386177,-121.072235107422|39.6835479736328,1340.64,meters,-121.072235107422,39.6835479736328
CONIFER,-1.31105774782855,-121.072204589844|39.6650199890137,1462.8,meters,-121.072204589844,39.6650199890137
CONIFER,-1.31589877445013,-121.072189331055|39.6464881896973,1236.06,meters,-121.072189331055,39.6464881896973
CONIFER,-1.28261939567018,-121.072174072266|39.6279640197754,1267.98,meters,-121.072174072266,39.6279640197754
CONIFER,-0.617326038641497,-121.048583984375|40.2397384643555,1761.47,meters,-121.048583984375,40.2397384643555
CONIFER,-0.750011290289439,-121.048583984375|40.22119140625,1644.1,meters,-121.048583984375,40.22119140625
CONIFER,-0.769864077582549,-121.048568725586|40.2026481628418,1455.16,meters,-121.048568725586,40.2026481628418
CONIFER,-0.146310057140445,-121.048553466797|40.1840972900391,1384.5,meters,-121.048553466797,40.1840972900391
CONIFER,-0.631980369582157,-121.048522949219|40.1470031738281,1697.89,meters,-121.048522949219,40.1470031738281
CONIFER,-0.139388494121619,-121.04850769043|40.1284637451172,1838.43,meters,-121.04850769043,40.1284637451172
CONIFER,-0.391316910550317,-121.048492431641|40.109920501709,1798.42,meters,-121.048492431641,40.109920501709
CONIFER,-0.519043519225968,-121.048477172852|40.0913772583008,1782.26,meters,-121.048477172852,40.0913772583008
CONIFER,-0.129181439623141,-121.048461914063|40.0728302001953,1496.92,meters,-121.048461914063,40.0728302001953
CONIFER,-0.501351697288109,-121.048446655273|40.0542869567871,1392.14,meters,-121.048446655273,40.0542869567871
CONIFER,-0.306902216648575,-121.048416137695|40.0172119140625,887.1,meters,-121.048416137695,40.0172119140625
CONIFER,-0.537575332219024,-121.048400878906|39.9986724853515,1429.67,meters,-121.048400878906,39.9986724853515
CONIFER,-0.858054405202533,-121.048385620117|39.9801216125488,1384.71,meters,-121.048385620117,39.9801216125488
CONIFER,-0.280706056659377,-121.048370361328|39.9615821838378,1184.16,meters,-121.048370361328,39.9615821838378
CONIFER,-0.526149305720809,-121.048370361328|39.9430389404297,1140.18,meters,-121.048370361328,39.9430389404297
CONIFER,-0.179369335665415,-121.048309326172|39.8874359130859,1613.63,meters,-121.048309326172,39.8874359130859
CONIFER,-0.52227351004685,-121.048309326172|39.8688926696777,1619.85,meters,-121.048309326172,39.8688926696777
CONIFER,-1.10473250248068,-121.048278808594|39.8503608703613,1644.05,meters,-121.048278808594,39.8503608703613
CONIFER,-0.18029003101584,-121.048278808594|39.8318214416504,1608.72,meters,-121.048278808594,39.8318214416504
CONIFER,-0.256559365807928,-121.048248291016|39.813289642334,1169.43,meters,-121.048248291016,39.813289642334
CONIFER,-0.948124901648364,-121.048248291016|39.7947654724121,1185.24,meters,-121.048248291016,39.7947654724121
CONIFER,-0.678433116371305,-121.048202514648|39.7391586303711,1717.08,meters,-121.048202514648,39.7391586303711
CONIFER,-0.196705329493627,-121.048187255859|39.7206230163574,1718.87,meters,-121.048187255859,39.7206230163574
CONIFER,-0.261137982704162,-121.04817199707|39.7020988464356,1360.11,meters,-121.04817199707,39.7020988464356
CONIFER,-1.1206462790296,-121.048156738281|39.6835632324218,1488.27,meters,-121.048156738281,39.6835632324218
CONIFER,-1.1491910351686,-121.048141479492|39.665023803711,1370.53,meters,-121.048141479492,39.665023803711
CONIFER,-1.16773100731209,-121.048126220703|39.6465034484864,1445,meters,-121.048126220703,39.6465034484864
CONIFER,-1.23699096141774,-121.048110961914|39.6279754638672,1292.53,meters,-121.048110961914,39.6279754638672
CONIFER,-0.807331689692065,-121.024291992188|40.2212028503418,1717.91,meters,-121.024291992188,40.2212028503418
CONIFER,-0.95192574418531,-121.024291992188|40.202651977539,1468.77,meters,-121.024291992188,40.202651977539
CONIFER,-0.120611774634702,-121.024276733398|40.1841049194336,1368.41,meters,-121.024276733398,40.1841049194336
CONIFER,-0.539250134669109,-121.024261474609|40.1655578613281,1368.97,meters,-121.024261474609,40.1655578613281
CONIFER,-0.539986757810747,-121.024261474609|40.1470069885254,1532.68,meters,-121.024261474609,40.1470069885254
CONIFER,-0.386443289353514,-121.024261474609|40.1284713745117,1626.59,meters,-121.024261474609,40.1284713745117
CONIFER,-0.620711247209303,-121.024230957031|40.0913810729981,1671.28,meters,-121.024230957031,40.0913810729981
CONIFER,-0.208807724676799,-121.024230957031|40.0542945861816,1167.29,meters,-121.024230957031,40.0542945861816
CONIFER,-1.33325818922795,-121.024215698242|40.0357475280762,1267.21,meters,-121.024215698242,40.0357475280762
CONIFER,-0.159117548629421,-121.024200439453|40.0172119140625,1020.67,meters,-121.024200439453,40.0172119140625
CONIFER,-0.302956751117863,-121.024200439453|39.9986724853516,1426.25,meters,-121.024200439453,39.9986724853516
CONIFER,-1.19688174209063,-121.024200439453|39.9801292419433,1338.69,meters,-121.024200439453,39.9801292419433
CONIFER,-0.305107490377574,-121.024169921875|39.9430541992188,1112.03,meters,-121.024169921875,39.9430541992188
CONIFER,-0.508519382500674,-121.024169921875|39.9245109558105,1224.67,meters,-121.024169921875,39.9245109558105
CONIFER,-0.0234010281116997,-121.024169921875|39.9059791564941,1314.03,meters,-121.024169921875,39.9059791564941
CONIFER,-0.103163009850519,-121.024154663086|39.887435913086,1330.5,meters,-121.024154663086,39.887435913086
CONIFER,-0.599518561022359,-121.024139404297|39.8689041137695,1689.32,meters,-121.024139404297,39.8689041137695
CONIFER,-1.06940325894756,-121.024139404297|39.8503684997559,1777.27,meters,-121.024139404297,39.8503684997559
CONIFER,-0.169822238514036,-121.024139404297|39.8318328857422,1555.82,meters,-121.024139404297,39.8318328857422
CONIFER,-0.923726296949116,-121.024124145508|39.7947654724121,1358.8,meters,-121.024124145508,39.7947654724121
CONIFER,-0.231974468506708,-121.024108886719|39.7762260437011,1268.27,meters,-121.024108886719,39.7762260437011
CONIFER,-0.817389693931498,-121.024108886719|39.7576980590821,1702.08,meters,-121.024108886719,39.7576980590821
CONIFER,-0.591261250048505,-121.024108886719|39.7391662597656,1740.94,meters,-121.024108886719,39.7391662597656
CONIFER,-0.19826693546254,-121.024078369141|39.7020988464356,1556.68,meters,-121.024078369141,39.7020988464356
CONIFER,-1.07379568555815,-121.024078369141|39.6835670471192,1484.84,meters,-121.024078369141,39.6835670471192
CONIFER,-0.944979980777054,-121.024078369141|39.6650428771972,1432.39,meters,-121.024078369141,39.6650428771972
CONIFER,-1.15005914565528,-121.024063110352|39.6465187072754,1412.94,meters,-121.024063110352,39.6465187072754
CONIFER,-1.11000415100592,-121|40.2026519775391,1435.11,meters,-121,40.2026519775391
CONIFER,-0.10153923244303,-121|40.1841049194336,1283.68,meters,-121,40.1841049194336
CONIFER,-0.386153417451927,-121|40.1655616760254,1518.56,meters,-121,40.1655616760254
CONIFER,-0.278312552321857,-121|40.1470184326172,1507.44,meters,-121,40.1470184326172
CONIFER,-0.241712334695334,-121|40.1284713745117,1626.97,meters,-121,40.1284713745117
CONIFER,-0.255919329054181,-121|40.1099281311035,1757.2,meters,-121,40.1099281311035
CONIFER,-0.513453169537402,-121|40.0913810729981,1715.57,meters,-121,40.0913810729981
CONIFER,-0.24960310707346,-121|40.0728416442871,1357.94,meters,-121,40.0728416442871
CONIFER,-0.443163611106629,-121|40.0542984008789,1174.34,meters,-121,40.0542984008789
CONIFER,-0.248662051383901,-121|40.0172119140625,1269.71,meters,-121,40.0172119140625
CONIFER,-0.26110731625853,-121|39.9986724853515,1183.44,meters,-121,39.9986724853515
CONIFER,-0.958541583012053,-121|39.9801406860352,1232.51,meters,-121,39.9801406860352
CONIFER,-0.00656802729265217,-121|39.9616012573242,1296.18,meters,-121,39.9616012573242
CONIFER,-0.197574530401937,-121|39.943058013916,1242.87,meters,-121,39.943058013916
CONIFER,-0.317466999978864,-121|39.9245109558105,1464.95,meters,-121,39.9245109558105
CONIFER,-0.014034770261443,-121|39.9059829711914,1353.11,meters,-121,39.9059829711914
CONIFER,-0.0944679136281988,-121|39.8874473571777,1521.61,meters,-121,39.8874473571777
CONIFER,-0.48354906277939,-121|39.8689079284668,1508.98,meters,-121,39.8689079284668
CONIFER,-0.93362643796041,-121|39.8503684997559,1414.7,meters,-121,39.8503684997559
